round,clone,count
69,#B9BD8B,32
69,#58F30A,7
69,#8FD37A,1
69,#735CCF,12
69,#E0EC84,3
69,#826928,33
69,#7525A9,4
69,#A83E64,4
69,#5A1A82,22
69,#17B63B,2
69,#CE0720,4
69,#07C859,4
69,#15ED43,1
69,#24D102,2
69,#A300E8,3
69,#93E61A,2
69,#0FDCDE,1
69,#7C1151,5
69,#893664,2
69,#74097E,3
70,#B9BD8B,32
70,#58F30A,6
70,#735CCF,13
70,#E0EC84,3
70,#826928,32
70,#BD7829,13
70,#7525A9,4
70,#A83E64,4
70,#5A1A82,22
70,#17B63B,2
70,#CE0720,4
70,#07C859,4
70,#15ED43,1
70,#24D102,2
70,#A300E8,3
70,#93E61A,2
70,#0FDCDE,1
70,#7C1151,5
70,#893664,2
70,#74097E,3
71,#58F30A,6
71,#735CCF,13
71,#E0EC84,3
71,#826928,33
71,#7525A9,4
71,#BD7829,13
71,#A83E64,4
71,#5A1A82,23
71,#17B63B,2
71,#B9BD8B,31
71,#CE0720,4
71,#07C859,4
71,#15ED43,1
71,#24D102,2
71,#A300E8,3
71,#93E61A,2
71,#0FDCDE,1
71,#7C1151,5
71,#893664,2
71,#74097E,3
72,#58F30A,5
72,#735CCF,13
72,#E0EC84,3
72,#826928,32
72,#7525A9,4
72,#BD7829,13
72,#A83E64,4
72,#5A1A82,26
72,#17B63B,2
72,#B9BD8B,31
72,#CE0720,4
72,#07C859,4
72,#15ED43,1
72,#24D102,2
72,#A300E8,3
72,#93E61A,2
72,#0FDCDE,1
72,#7C1151,5
72,#893664,2
72,#74097E,3
73,#58F30A,5
73,#735CCF,12
73,#E0EC84,3
